OrderID,Product,OrderStatus,text,clean_text,Sentiment
ORD201103,Laptop,Delivered,I ordered a Laptop and the order was Delivered. Payment was made using Online.,order laptop order deliver payment make use online,Positive
ORD201104,Tablet,Shipped,I ordered a Tablet and the order was Shipped. Payment was made using Online.,order tablet order ship payment make use online,Positive
ORD201105,Tablet,Cancelled,I ordered a Tablet and the order was Cancelled. Payment was made using Gift Card.,order tablet order cancel payment make use gift card,Negative
ORD201106,Chair,Cancelled,I ordered a Chair and the order was Cancelled. Payment was made using Cash.,order chair order cancel payment make use cash,Negative
ORD201107,Tablet,Cancelled,I ordered a Tablet and the order was Cancelled. Payment was made using Online.,order tablet order cancel payment make use online,Negative
ORD201108,Laptop,Cancelled,I ordered a Laptop and the order was Cancelled. Payment was made using Online.,order laptop order cancel payment make use online,Negative
ORD201109,Printer,Returned,I ordered a Printer and the order was Returned. Payment was made using Gift Card.,order printer order return payment make use gift card,Negative
ORD201110,Chair,Shipped,I ordered a Chair and the order was Shipped. Payment was made using Credit Card.,order chair order ship payment make use credit card,Positive
ORD201111,Monitor,Cancelled,I ordered a Monitor and the order was Cancelled. Payment was made using Online.,order monitor order cancel payment make use online,Negative
ORD201112,Desk,Delivered,I ordered a Desk and the order was Delivered. Payment was made using Online.,order desk order deliver payment make use online,Positive
ORD201113,Desk,Delivered,I ordered a Desk and the order was Delivered. Payment was made using Cash.,order desk order deliver payment make use cash,Positive
ORD201114,Tablet,Cancelled,I ordered a Tablet and the order was Cancelled. Payment was made using Gift Card.,order tablet order cancel payment make use gift card,Negative
ORD201115,Laptop,Returned,I ordered a Laptop and the order was Returned. Payment was made using Online.,order laptop order return payment make use online,Negative
ORD201116,Printer,Delivered,I ordered a Printer and the order was Delivered. Payment was made using Credit Card.,order printer order deliver payment make use credit card,Positive
ORD201117,Chair,Shipped,I ordered a Chair and the order was Shipped. Payment was made using Gift Card.,order chair order ship payment make use gift card,Positive
ORD201118,Phone,Returned,I ordered a Phone and the order was Returned. Payment was made using Credit Card.,order phone order return payment make use credit card,Negative
ORD201119,Laptop,Delivered,I ordered a Laptop and the order was Delivered. Payment was made using Credit Card.,order laptop order deliver payment make use credit card,Positive
ORD201121,Phone,Returned,I ordered a Phone and the order was Returned. Payment was made using Gift Card.,order phone order return payment make use gift card,Negative
ORD201122,Monitor,Returned,I ordered a Monitor and the order was Returned. Payment was made using Online.,order monitor order return payment make use online,Negative
ORD201123,Tablet,Shipped,I ordered a Tablet and the order was Shipped. Payment was made using Debit Card.,order tablet order ship payment make use debit card,Positive
ORD201124,Chair,Returned,I ordered a Chair and the order was Returned. Payment was made using Gift Card.,order chair order return payment make use gift card,Negative
ORD201125,Desk,Cancelled,I ordered a Desk and the order was Cancelled. Payment was made using Gift Card.,order desk order cancel payment make use gift card,Negative
ORD201126,Phone,Delivered,I ordered a Phone and the order was Delivered. Payment was made using Cash.,order phone order deliver payment make use cash,Positive
ORD201127,Printer,Shipped,I ordered a Printer and the order was Shipped. Payment was made using Credit Card.,order printer order ship payment make use credit card,Positive
ORD201128,Monitor,Cancelled,I ordered a Monitor and the order was Cancelled. Payment was made using Cash.,order monitor order cancel payment make use cash,Negative
ORD201130,Laptop,Returned,I ordered a Laptop and the order was Returned. Payment was made using Credit Card.,order laptop order return payment make use credit card,Negative
ORD201132,Chair,Cancelled,I ordered a Chair and the order was Cancelled. Payment was made using Credit Card.,order chair order cancel payment make use credit card,Negative
ORD201133,Printer,Returned,I ordered a Printer and the order was Returned. Payment was made using Gift Card.,order printer order return payment make use gift card,Negative
ORD201134,Desk,Cancelled,I ordered a Desk and the order was Cancelled. Payment was made using Debit Card.,order desk order cancel payment make use debit card,Negative
ORD201135,Printer,Shipped,I ordered a Printer and the order was Shipped. Payment was made using Online.,order printer order ship payment make use online,Positive
ORD201139,Chair,Cancelled,I ordered a Chair and the order was Cancelled. Payment was made using Gift Card.,order chair order cancel payment make use gift card,Negative
ORD201140,Printer,Cancelled,I ordered a Printer and the order was Cancelled. Payment was made using Credit Card.,order printer order cancel payment make use credit card,Negative
ORD201141,Chair,Cancelled,I ordered a Chair and the order was Cancelled. Payment was made using Cash.,order chair order cancel payment make use cash,Negative
ORD201142,Phone,Returned,I ordered a Phone and the order was Returned. Payment was made using Debit Card.,order phone order return payment make use debit card,Negative
ORD201144,Desk,Cancelled,I ordered a Desk and the order was Cancelled. Payment was made using Online.,order desk order cancel payment make use online,Negative
ORD201145,Desk,Delivered,I ordered a Desk and the order was Delivered. Payment was made using Debit Card.,order desk order deliver payment make use debit card,Positive
ORD201148,Phone,Returned,I ordered a Phone and the order was Returned. Payment was made using Cash.,order phone order return payment make use cash,Negative
ORD201150,Desk,Cancelled,I ordered a Desk and the order was Cancelled. Payment was made using Credit Card.,order desk order cancel payment make use credit card,Negative
ORD201151,Chair,Cancelled,I ordered a Chair and the order was Cancelled. Payment was made using Cash.,order chair order cancel payment make use cash,Negative
ORD201152,Tablet,Shipped,I ordered a Tablet and the order was Shipped. Payment was made using Credit Card.,order tablet order ship payment make use credit card,Positive
ORD201153,Monitor,Shipped,I ordered a Monitor and the order was Shipped. Payment was made using Debit Card.,order monitor order ship payment make use debit card,Positive
ORD201155,Printer,Delivered,I ordered a Printer and the order was Delivered. Payment was made using Credit Card.,order printer order deliver payment make use credit card,Positive
ORD201156,Laptop,Shipped,I ordered a Laptop and the order was Shipped. Payment was made using Credit Card.,order laptop order ship payment make use credit card,Positive
ORD201157,Monitor,Delivered,I ordered a Monitor and the order was Delivered. Payment was made using Debit Card.,order monitor order deliver payment make use debit card,Positive
ORD201159,Desk,Returned,I ordered a Desk and the order was Returned. Payment was made using Debit Card.,order desk order return payment make use debit card,Negative
ORD201160,Desk,Shipped,I ordered a Desk and the order was Shipped. Payment was made using Debit Card.,order desk order ship payment make use debit card,Positive
ORD201161,Phone,Cancelled,I ordered a Phone and the order was Cancelled. Payment was made using Cash.,order phone order cancel payment make use cash,Negative
ORD201162,Phone,Delivered,I ordered a Phone and the order was Delivered. Payment was made using Debit Card.,order phone order deliver payment make use debit card,Positive
ORD201163,Laptop,Returned,I ordered a Laptop and the order was Returned. Payment was made using Credit Card.,order laptop order return payment make use credit card,Negative
ORD201164,Tablet,Delivered,I ordered a Tablet and the order was Delivered. Payment was made using Debit Card.,order tablet order deliver payment make use debit card,Positive
ORD201166,Chair,Delivered,I ordered a Chair and the order was Delivered. Payment was made using Cash.,order chair order deliver payment make use cash,Positive
ORD201168,Laptop,Delivered,I ordered a Laptop and the order was Delivered. Payment was made using Credit Card.,order laptop order deliver payment make use credit card,Positive
ORD201169,Chair,Cancelled,I ordered a Chair and the order was Cancelled. Payment was made using Cash.,order chair order cancel payment make use cash,Negative
ORD201170,Printer,Returned,I ordered a Printer and the order was Returned. Payment was made using Cash.,order printer order return payment make use cash,Negative
ORD201171,Phone,Delivered,I ordered a Phone and the order was Delivered. Payment was made using Credit Card.,order phone order deliver payment make use credit card,Positive
ORD201173,Monitor,Shipped,I ordered a Monitor and the order was Shipped. Payment was made using Online.,order monitor order ship payment make use online,Positive
ORD201174,Printer,Returned,I ordered a Printer and the order was Returned. Payment was made using Credit Card.,order printer order return payment make use credit card,Negative
ORD201175,Printer,Returned,I ordered a Printer and the order was Returned. Payment was made using Debit Card.,order printer order return payment make use debit card,Negative
ORD201176,Tablet,Cancelled,I ordered a Tablet and the order was Cancelled. Payment was made using Debit Card.,order tablet order cancel payment make use debit card,Negative
ORD201177,Printer,Shipped,I ordered a Printer and the order was Shipped. Payment was made using Cash.,order printer order ship payment make use cash,Positive
ORD201178,Monitor,Cancelled,I ordered a Monitor and the order was Cancelled. Payment was made using Credit Card.,order monitor order cancel payment make use credit card,Negative
ORD201179,Laptop,Cancelled,I ordered a Laptop and the order was Cancelled. Payment was made using Credit Card.,order laptop order cancel payment make use credit card,Negative
ORD201182,Chair,Returned,I ordered a Chair and the order was Returned. Payment was made using Gift Card.,order chair order return payment make use gift card,Negative
ORD201183,Desk,Shipped,I ordered a Desk and the order was Shipped. Payment was made using Gift Card.,order desk order ship payment make use gift card,Positive
ORD201184,Laptop,Returned,I ordered a Laptop and the order was Returned. Payment was made using Gift Card.,order laptop order return payment make use gift card,Negative
ORD201185,Chair,Returned,I ordered a Chair and the order was Returned. Payment was made using Gift Card.,order chair order return payment make use gift card,Negative
ORD201186,Monitor,Shipped,I ordered a Monitor and the order was Shipped. Payment was made using Cash.,order monitor order ship payment make use cash,Positive
ORD201187,Desk,Delivered,I ordered a Desk and the order was Delivered. Payment was made using Gift Card.,order desk order deliver payment make use gift card,Positive
ORD201188,Printer,Shipped,I ordered a Printer and the order was Shipped. Payment was made using Gift Card.,order printer order ship payment make use gift card,Positive
ORD201189,Tablet,Cancelled,I ordered a Tablet and the order was Cancelled. Payment was made using Cash.,order tablet order cancel payment make use cash,Negative
ORD201190,Desk,Shipped,I ordered a Desk and the order was Shipped. Payment was made using Credit Card.,order desk order ship payment make use credit card,Positive
ORD201193,Tablet,Returned,I ordered a Tablet and the order was Returned. Payment was made using Cash.,order tablet order return payment make use cash,Negative
ORD201195,Desk,Cancelled,I ordered a Desk and the order was Cancelled. Payment was made using Credit Card.,order desk order cancel payment make use credit card,Negative
ORD201196,Monitor,Cancelled,I ordered a Monitor and the order was Cancelled. Payment was made using Online.,order monitor order cancel payment make use online,Negative
ORD201197,Tablet,Delivered,I ordered a Tablet and the order was Delivered. Payment was made using Online.,order tablet order deliver payment make use online,Positive
ORD201198,Chair,Cancelled,I ordered a Chair and the order was Cancelled. Payment was made using Debit Card.,order chair order cancel payment make use debit card,Negative
ORD201199,Tablet,Returned,I ordered a Tablet and the order was Returned. Payment was made using Gift Card.,order tablet order return payment make use gift card,Negative
